id,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Vstart_HZ,Vstart_bin,Vstart_regarded,stop_time,Vstop_HZ,Vstop_bin,Vstop_regarded,boundary1_time,boundary2_time,boundary3_time,stimCategory,Clip_name
0,0.053170999999999996,1.59513,1,0.03333333333333333,1.0595982499999999,31.787947499999994,31,1.0333333333333334,9.164172749999999,274.92518249999995,274,9.133333333333333,1.6112672499999998,2.89157625,4.646262999999999,1,b'SB_30.mp4'
1,9.1805425,275.416275,275,9.166666666666666,10.2293335,306.880005,306,10.2,18.2956495,548.8694849999999,548,18.266666666666666,14.2293335,10.2293335,10.2293335,2,b'HB_20.mp4'
2,18.314013,549.42039,549,18.3,19.38115975,581.4347925,581,19.366666666666667,27.445393749999997,823.3618124999999,823,27.433333333333334,23.38115975,19.38115975,19.38115975,2,b'HB_16.mp4'
3,27.46388725,823.9166175,823,27.433333333333334,28.50802,855.2406,855,28.5,36.87472075,1106.2416225,1106,36.86666666666667,32.50802,28.50802,28.50802,0,b'NB_29.mp4'
4,36.8931225,1106.793675,1106,36.86666666666667,37.970647,1139.11941,1139,37.96666666666667,46.203553,1386.1065899999999,1386,46.2,40.55506175,42.8660175,37.970647,1,b'SB_19.mp4'
5,80.5708755,2417.126265,2417,80.56666666666666,81.50344625,2445.1033875,2445,81.5,89.6033775,2688.1013249999996,2688,89.6,85.50344625,81.50344625,81.50344625,0,b'NB_17.mp4'
6,89.62189275,2688.6567825,2688,89.6,90.56214075,2716.8642225,2716,90.53333333333333,98.72799975,2961.8399925,2961,98.7,96.0911005,90.56214075,90.56214075,1,b'SB_2.mp4'
7,98.74682949999999,2962.404885,2962,98.73333333333333,99.82322175,2994.6966525000003,2994,99.8,108.2566155,3247.698465,3247,108.23333333333333,102.180692,103.3749555,99.82322175,1,b'SB_25.mp4'
8,108.27565799999999,3248.2697399999997,3248,108.26666666666667,109.26804974999999,3278.0414924999995,3278,109.26666666666667,117.16401375,3514.9204124999997,3514,117.13333333333334,113.26804974999999,109.26804974999999,109.26804974999999,2,b'HB_30.mp4'
9,117.18294825,3515.4884475,3515,117.16666666666667,118.12035825,3543.6107475,3543,118.1,125.65127675,3769.5383024999996,3769,125.63333333333334,122.12035825,118.12035825,118.12035825,0,b'NB_15.mp4'
10,125.67029799999999,3770.1089399999996,3770,125.66666666666667,126.71527449999999,3801.4582349999996,3801,126.7,134.91391725,4047.4175175,4047,134.9,130.7152745,126.71527449999999,126.71527449999999,0,b'NB_13.mp4'
11,134.93316875,4047.9950624999997,4047,134.9,136.00987924999998,4080.2963774999994,4080,136.0,144.10969475,4323.2908425,4323,144.1,140.00987924999998,136.00987924999998,136.00987924999998,0,b'NB_5.mp4'
12,159.580773,4787.4231899999995,4787,159.56666666666666,160.64037525,4819.2112575,4819,160.63333333333333,169.10462375,5073.1387125,5073,169.1,162.375562,164.03367849999998,165.523443,1,b'SB_26.mp4'
13,169.12354775,5073.7064325,5073,169.1,170.19214225,5105.7642675,5105,170.16666666666666,178.18984,5345.6952,5345,178.16666666666666,174.19214225,170.19214225,170.19214225,0,b'NB_30.mp4'
14,178.20877199999998,5346.2631599999995,5346,178.2,179.21638124999998,5376.4914375,5376,179.2,187.28125574999999,5618.437672499999,5618,187.26666666666668,181.52786275,183.93995475,179.21638124999998,1,b'SB_21.mp4'
15,187.30017375,5619.0052125,5619,187.3,188.2420915,5647.262745,5647,188.23333333333332,196.22536374999999,5886.7609125,5886,196.2,192.2420915,188.2420915,188.2420915,0,b'NB_11.mp4'
16,196.24380599999998,5887.314179999999,5887,196.23333333333332,197.24989499999998,5917.4968499999995,5917,197.23333333333332,205.1798055,6155.394165,6155,205.16666666666666,201.24989499999998,197.24989499999998,197.24989499999998,0,b'NB_3.mp4'
17,219.767814,6593.03442,6593,219.76666666666668,220.83647449999998,6625.094235,6625,220.83333333333334,229.50087399999998,6885.02622,6885,229.5,223.75545925,225.09783274999998,220.83647449999998,1,b'SB_20.mp4'
18,229.5200945,6885.602835,6885,229.5,230.46316249999998,6913.894874999999,6913,230.43333333333334,238.461906,7153.85718,7153,238.43333333333334,234.46316249999998,230.46316249999998,230.46316249999998,0,b'NB_9.mp4'
19,238.48050125,7154.4150375,7154,238.46666666666667,239.52384625,7185.715387499999,7185,239.5,247.85685099999998,7435.705529999999,7435,247.83333333333334,241.31191174999998,239.52384625,239.52384625,1,b'SB_11.mp4'
20,247.87573625,7436.2720874999995,7436,247.86666666666667,248.94826999999998,7468.4481,7468,248.93333333333334,256.78042525,7703.4127575,7703,256.76666666666665,252.94826999999998,248.94826999999998,248.94826999999998,2,b'HB_29.mp4'
21,256.799354,7703.98062,7703,256.76666666666665,257.79360675,7733.808202499999,7733,257.76666666666665,265.81995374999997,7974.598612499999,7974,265.8,261.79360675,263.8749125,257.79360675,2,b'HB_4.mp4'
22,265.838889,7975.16667,7975,265.8333333333333,266.83098975,8004.929692500001,8004,266.8,274.82967874999997,8244.890362499998,8244,274.8,269.69897625,270.791319,266.83098975,1,b'SB_24.mp4'
23,283.2976825,8498.930475000001,8498,283.26666666666665,284.38618825,8531.5856475,8531,284.3666666666667,292.31877425,8769.563227499999,8769,292.3,290.1737225,284.38618825,284.38618825,1,b'SB_9.mp4'
24,292.337557,8770.12671,8770,292.3333333333333,293.3632255,8800.896765,8800,293.3333333333333,301.7605005,9052.815015,9052,301.73333333333335,297.3632255,295.67342149999996,293.3632255,2,b'HB_3.mp4'
25,301.77972525,9053.3917575,9053,301.76666666666665,302.8410025,9085.230075,9085,302.8333333333333,310.87143375,9326.1430125,9326,310.8666666666667,306.8410025,302.8410025,302.8410025,2,b'HB_17.mp4'
26,310.89036899999996,9326.71107,9326,310.8666666666667,311.870677,9356.12031,9356,311.8666666666667,319.9327055,9597.981165,9597,319.9,317.723641,311.870677,311.870677,1,b'SB_12.mp4'
27,319.9516685,9598.550055,9598,319.93333333333334,320.91594749999996,9627.478425,9627,320.9,328.9800585,9869.401754999999,9869,328.96666666666664,325.91734974999997,320.91594749999996,320.91594749999996,1,b'SB_15.mp4'
28,328.9993255,9869.979765,9869,328.96666666666664,329.97508675,9899.2526025,9899,329.96666666666664,338.1725105,10145.175315,10145,338.1666666666667,331.46278874999996,329.97508675,329.97508675,1,b'SB_6.mp4'
29,338.191448,10145.74344,10145,338.1666666666667,339.23524175,10177.0572525,10177,339.23333333333335,346.10631225,10383.1893675,10383,346.1,343.23524175,339.23524175,339.23524175,0,b'NB_4.mp4'
30,350.22258775,10506.6776325,10506,350.2,351.1612005,10534.836015,10534,351.1333333333333,359.49368999999996,10784.810699999998,10784,359.46666666666664,355.1612005,351.1612005,351.1612005,2,b'HB_26.mp4'
31,359.51255175,10785.3765525,10785,359.5,360.51054899999997,10815.31647,10815,360.5,369.47680199999996,11084.304059999999,11084,369.46666666666664,364.51054899999997,363.90990899999997,366.58415675,2,b'HB_7.mp4'
32,369.4958325,11084.874975,11084,369.46666666666664,370.41998674999996,11112.599602499999,11112,370.4,378.48268325,11354.480497499999,11354,378.46666666666664,374.581783,370.41998674999996,370.41998674999996,1,b'SB_5.mp4'
33,378.50159974999997,11355.0479925,11355,378.5,379.42958375,11382.8875125,11382,379.4,387.42834074999996,11622.8502225,11622,387.4,383.42958375,379.42958375,379.42958375,0,b'NB_14.mp4'
34,387.4471995,11623.415985,11623,387.43333333333334,388.53663875,11656.0991625,11656,388.53333333333336,396.57090274999996,11897.1270825,11897,396.56666666666666,394.3224735,388.53663875,388.53663875,1,b'SB_13.mp4'
35,399.45933399999996,11983.780019999998,11983,399.43333333333334,400.48552275,12014.565682499999,12014,400.46666666666664,408.41739924999996,12252.521977499999,12252,408.4,404.48552275,402.7504155,406.69266525,2,b'HB_13.mp4'
36,408.436308,12253.08924,12253,408.43333333333334,409.42403924999996,12282.7211775,12282,409.4,417.38829475,12521.6488425,12521,417.3666666666667,413.42403924999996,409.42403924999996,409.42403924999996,2,b'HB_24.mp4'
37,417.40722575,12522.2167725,12522,417.4,418.44877825,12553.4633475,12553,418.43333333333334,426.6811395,12800.434184999998,12800,426.6666666666667,420.37411125,422.56691125,424.276276,1,b'SB_29.mp4'
38,426.70045575,12801.0136725,12801,426.7,427.70638499999995,12831.19155,12831,427.7,435.73872774999995,13072.161832499998,13072,435.73333333333335,429.54990749999996,432.03617249999996,427.70638499999995,1,b'SB_17.mp4'
39,435.75767924999997,13072.730377499998,13072,435.73333333333335,436.7881645,13103.644935,13103,436.76666666666665,444.72038075,13341.6114225,13341,444.7,439.486423,441.04026899999997,436.7881645,1,b'SB_23.mp4'
40,460.6734045,13820.202135,13820,460.6666666666667,461.7290415,13851.871245,13851,461.7,469.82683175,14094.8049525,14094,469.8,467.55348425,461.7290415,461.7290415,1,b'SB_10.mp4'
41,469.8453015,14095.359045000001,14095,469.8333333333333,470.868905,14126.067149999999,14126,470.8666666666667,479.1323695,14373.971085,14373,479.1,474.868905,470.868905,470.868905,0,b'NB_10.mp4'
42,479.15128999999996,14374.5387,14374,479.1333333333333,480.1517075,14404.551225,14404,480.1333333333333,488.08337374999996,14642.5012125,14642,488.06666666666666,484.1517075,480.1517075,480.1517075,2,b'HB_23.mp4'
43,488.10225625,14643.067687499999,14643,488.1,489.09933075,14672.979922499999,14672,489.06666666666666,497.06567974999996,14911.9703925,14911,497.03333333333336,493.09933075,489.09933075,489.09933075,0,b'NB_27.mp4'
44,497.08461,14912.5383,14912,497.06666666666666,498.00664,14940.199200000001,14940,498.0,506.15187749999996,15184.556324999998,15184,506.1333333333333,501.43351824999996,498.00664,498.00664,1,b'SB_14.mp4'
45,506.17069425,15185.120827499999,15185,506.1666666666667,507.25400425,15217.620127499998,15217,507.23333333333335,514.7849659999999,15443.548979999998,15443,514.7666666666667,508.88893824999997,507.25400425,507.25400425,1,b'SB_3.mp4'
46,517.77357375,15533.2072125,15533,517.7666666666667,518.7600975,15562.802925,15562,518.7333333333333,526.38986525,15791.695957499998,15791,526.3666666666667,520.0438702499999,522.5593504999999,518.7600975,1,b'SB_16.mp4'
47,526.4087845,15792.263535,15792,526.4,527.39418425,15821.8255275,15821,527.3666666666667,535.3251415,16059.754245,16059,535.3,531.39418425,527.39418425,527.39418425,0,b'NB_16.mp4'
48,535.34438,16060.3314,16060,535.3333333333334,536.2502372499999,16087.507117499998,16087,536.2333333333333,544.283744,16328.512319999998,16328,544.2666666666667,540.2502372499999,537.887975,542.17737825,2,b'HB_12.mp4'
49,544.3026665,16329.079995,16329,544.3,545.3047517499999,16359.142552499998,16359,545.3,553.3388582499999,16600.1657475,16600,553.3333333333334,549.3047517499999,545.3047517499999,545.3047517499999,0,b'NB_12.mp4'
50,553.3581204999999,16600.743615,16600,553.3333333333334,554.450861,16633.525830000002,16633,554.4333333333333,563.3813625,16901.440875,16901,563.3666666666667,557.282332,559.066786,554.450861,1,b'SB_18.mp4'
51,563.4002875,16902.008625,16902,563.4,564.3553575,16930.660724999998,16930,564.3333333333334,571.4689462499999,17144.0683875,17144,571.4666666666667,568.3553575,564.3553575,564.3553575,0,b'NB_25.mp4'
52,574.4783004999999,17234.349015,17234,574.4666666666667,575.52698275,17265.8094825,17265,575.5,583.5588025,17506.764075,17506,583.5333333333333,579.52698275,578.4051505,581.7473415,2,b'HB_11.mp4'
53,583.577289,17507.318669999997,17507,583.5666666666667,584.5006495,17535.019485,17535,584.5,592.59859125,17777.9577375,17777,592.5666666666667,588.5006495,584.5006495,584.5006495,2,b'HB_25.mp4'
54,592.617492,17778.52476,17778,592.6,593.67135825,17810.1407475,17810,593.6666666666666,601.8344277499999,18055.032832499997,18055,601.8333333333334,597.67135825,593.67135825,593.67135825,0,b'NB_7.mp4'
55,601.853358,18055.600739999998,18055,601.8333333333334,602.9065019999999,18087.19506,18087,602.9,610.67096825,18320.1290475,18320,610.6666666666666,606.9065019999999,602.9065019999999,602.9065019999999,0,b'NB_23.mp4'
56,610.68985125,18320.6955375,18320,610.6666666666666,611.6980045,18350.940135,18350,611.6666666666666,619.7286644999999,18591.859934999997,18591,619.7,615.6980045,613.54896875,617.5673167499999,2,b'HB_8.mp4'
57,619.74790725,18592.437217500003,18592,619.7333333333333,620.6817707499999,18620.4531225,18620,620.6666666666666,628.615601,18858.46803,18858,628.6,625.75538925,620.6817707499999,620.6817707499999,1,b'SB_1.mp4'
58,628.6345014999999,18859.035044999997,18859,628.6333333333333,629.7205255,18891.615765,18891,629.7,637.749209,19132.47627,19132,637.7333333333333,633.7205255,629.7205255,629.7205255,2,b'HB_28.mp4'
59,641.9021732499999,19257.065197499996,19257,641.9,642.843815,19285.314449999998,19285,642.8333333333334,651.0735735,19532.207205,19532,651.0666666666667,646.843815,642.843815,642.843815,0,b'NB_26.mp4'
60,651.0925179999999,19532.77554,19532,651.0666666666667,651.99647025,19559.8941075,19559,651.9666666666667,659.96236475,19798.8709425,19798,659.9333333333333,653.53871325,655.11105075,656.556637,1,b'SB_27.mp4'
61,659.98116625,19799.4349875,19799,659.9666666666667,661.0014884999999,19830.044654999998,19830,661.0,669.0327545,20070.982635,20070,669.0,665.0014884999999,661.0014884999999,661.0014884999999,0,b'NB_1.mp4'
62,669.05169875,20071.5509625,20071,669.0333333333333,670.073173,20102.19519,20102,670.0666666666667,679.23903775,20377.1711325,20377,679.2333333333333,671.14459625,672.208262,670.073173,1,b'SB_22.mp4'
63,679.25808625,20377.7425875,20377,679.2333333333333,680.25185725,20407.5557175,20407,680.2333333333333,688.2485674999999,20647.457024999996,20647,688.2333333333333,684.25185725,680.25185725,680.25185725,0,b'NB_2.mp4'
64,688.26750525,20648.0251575,20648,688.2666666666667,689.2867679999999,20678.603039999998,20678,689.2666666666667,696.88295725,20906.4887175,20906,696.8666666666667,690.26241725,692.4106925,694.0570055,1,b'SB_28.mp4'
65,696.9022874999999,20907.068625,20907,696.9,697.9469792499999,20938.409377499996,20938,697.9333333333333,706.1445325,21184.335974999998,21184,706.1333333333333,701.9469792499999,699.5065089999999,703.8757335,2,b'HB_10.mp4'
66,709.15348225,21274.6044675,21274,709.1333333333333,710.1351045,21304.053135000002,21304,710.1333333333333,718.199801,21545.994029999998,21545,718.1666666666666,714.1351045,710.1351045,710.1351045,2,b'HB_18.mp4'
67,718.2187202499999,21546.5616075,21546,718.2,719.238243,21577.14729,21577,719.2333333333333,727.4354814999999,21823.064444999996,21823,727.4333333333333,723.238243,719.238243,719.238243,2,b'HB_19.mp4'
68,727.4544082499999,21823.632247499998,21823,727.4333333333333,728.4395502499999,21853.1865075,21853,728.4333333333333,735.73915925,22072.174777499997,22072,735.7333333333333,732.4395502499999,728.4395502499999,728.4395502499999,0,b'NB_28.mp4'
69,735.7581045,22072.743134999997,22072,735.7333333333333,736.68247275,22100.4741825,22100,736.6666666666666,744.6626974999999,22339.880924999998,22339,744.6333333333333,740.68247275,742.7419715,736.68247275,2,b'HB_5.mp4'
70,744.68161775,22340.4485325,22340,744.6666666666666,745.65160825,22369.5482475,22369,745.6333333333333,753.6826135,22610.478405,22610,753.6666666666666,749.65160825,745.65160825,745.65160825,2,b'HB_21.mp4'
71,753.70153675,22611.046102499997,22611,753.7,754.710886,22641.326579999997,22641,754.7,762.574744,22877.24232,22877,762.5666666666667,760.27776525,754.710886,754.710886,1,b'SB_4.mp4'
72,766.326027,22989.78081,22989,766.3,767.251447,23017.54341,23017,767.2333333333333,775.4484635,23263.453905,23263,775.4333333333333,771.251447,767.251447,767.251447,0,b'NB_18.mp4'
73,775.467351,23264.02053,23264,775.4666666666667,776.38365025,23291.5095075,23291,776.3666666666667,784.44939725,23533.481917499998,23533,784.4333333333333,780.38365025,779.6109084999999,782.648282,2,b'HB_15.mp4'
74,784.4682745,23534.048235000002,23534,784.4666666666667,785.426166,23562.78498,23562,785.4,793.3920405,23801.761215,23801,793.3666666666667,789.426166,785.426166,785.426166,0,b'NB_8.mp4'
75,793.4112739999999,23802.338219999998,23802,793.4,794.44663725,23833.3991175,23833,794.4333333333333,803.1140839999999,24093.422519999996,24093,803.1,798.44663725,794.44663725,794.44663725,0,b'NB_6.mp4'
76,803.1329892499999,24093.989677499998,24093,803.1,804.1243975,24123.731925,24123,804.1,812.3903835,24371.711505,24371,812.3666666666667,808.1243975,804.1243975,804.1243975,0,b'NB_21.mp4'
77,816.9042177499999,24507.1265325,24507,816.9,817.90406075,24537.1218225,24537,817.9,825.90017,24777.0051,24777,825.9,821.90406075,817.90406075,817.90406075,0,b'NB_19.mp4'
78,825.919089,24777.57267,24777,825.9,826.8307847499999,24804.923542499997,24804,826.8,834.6272299999999,25038.816899999998,25038,834.6,830.8307847499999,829.076695,833.1104305,2,b'HB_6.mp4'
79,834.6461509999999,25039.384529999996,25039,834.6333333333333,835.56087225,25066.8261675,25066,835.5333333333333,843.5942365,25307.827095,25307,843.5666666666667,839.56087225,838.3085639999999,841.48263475,2,b'HB_14.mp4'
80,843.6131547499999,25308.394642499996,25308,843.6,844.58073025,25337.4219075,25337,844.5666666666667,852.6307939999999,25578.923819999996,25578,852.6,848.58073025,846.1327805,844.58073025,2,b'HB_1.mp4'
81,852.65005075,25579.5015225,25579,852.6333333333333,853.617265,25608.517949999998,25608,853.6,861.5837447499999,25847.5123425,25847,861.5666666666667,856.0097559999999,853.617265,853.617265,1,b'SB_7.mp4'
82,861.6026852499999,25848.080557499998,25848,861.6,862.6996772499999,25880.990317499996,25880,862.6666666666666,870.6469735,26119.409205,26119,870.6333333333333,866.6996772499999,865.0590824999999,862.6996772499999,2,b'HB_2.mp4'
83,870.66593775,26119.9781325,26119,870.6333333333333,871.7162707499999,26151.4881225,26151,871.7,879.749138,26392.474140000002,26392,879.7333333333333,875.7162707499999,871.7162707499999,871.7162707499999,0,b'NB_24.mp4'
84,887.012159,26610.36477,26610,887.0,888.041465,26641.24395,26641,888.0333333333333,896.30659325,26889.1977975,26889,896.3,892.0414649999999,888.041465,888.041465,2,b'HB_27.mp4'
85,896.3259125,26889.777374999998,26889,896.3,897.40248575,26922.074572499998,26922,897.4,905.4673154999999,27164.019464999998,27164,905.4666666666667,901.40248575,897.40248575,897.40248575,0,b'NB_22.mp4'
86,905.48623125,27164.586937499997,27164,905.4666666666667,906.48860925,27194.6582775,27194,906.4666666666667,914.9214912499999,27447.6447375,27447,914.9,910.48860925,906.48860925,906.48860925,2,b'HB_22.mp4'
87,914.9401987499999,27448.205962499997,27448,914.9333333333333,915.91543925,27477.463177499998,27477,915.9,923.0815044999999,27692.445134999998,27692,923.0666666666667,919.91543925,915.91543925,915.91543925,0,b'NB_20.mp4'
88,923.1004147499999,27693.012442499996,27693,923.1,924.1771669999999,27725.31501,27725,924.1666666666666,932.2104885,27966.314655,27966,932.2,928.1771669999999,926.6403365,930.0518139999999,2,b'HB_9.mp4'
89,933.62173875,28008.6521625,28008,933.6,934.570891,28037.12673,28037,934.5666666666667,941.86976625,28256.0929875,28256,941.8666666666667,938.3052984999999,934.570891,934.570891,1,b'SB_8.mp4'
